"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
270656,"December 28, 2014",Louisiana,Youngsville,"Austin Rd",1,1,N/A
270894,"December 28, 2014","New York",Brooklyn,"109 Marcus Garvey Boulevard",0,1,N/A
270666,"December 28, 2014","North Carolina",Wilmington,"700 block of Nun Street",0,0,N/A
274199,"December 28, 2014","North Carolina",Durham,N/A,0,0,N/A
270284,"December 28, 2014",Ohio,Cincinnati,"3516 McHenry",0,1,N/A
270829,"December 28, 2014","New York",Buffalo,"200 block of Peach Street",1,0,N/A
271349,"December 28, 2014",Louisiana,Shreveport,"4900 block of Mansfield Road",1,1,N/A
270250,"December 28, 2014",Washington,"Lakewood (Joint Base Lewis Mcchord)",N/A,0,0,N/A
270848,"December 28, 2014","North Carolina",Greensboro,"800 block of Blazingwood Drive",0,0,N/A
274181,"December 28, 2014","North Carolina",Greensboro,"700 block of Julian Street",0,1,N/A
270246,"December 28, 2014",Utah,"Stansbury Park","Aberdeen Lane and Merion Drive",1,0,N/A
270334,"December 28, 2014",Oklahoma,Owasso,"East 89th Street North and North 103rd East Avenue",0,0,N/A
270890,"December 28, 2014","New York",Manhattan,"78 Catherine Street",1,0,N/A
270215,"December 28, 2014",Wisconsin,Madison,"7400 block of Valley Ridge Road",0,0,N/A
270632,"December 28, 2014",Maryland,Baltimore,"2300 block of McCulloh Street",1,0,N/A
270210,"December 28, 2014",Nebraska,Lincoln,"100 block of South 53rd Street",0,0,N/A
270627,"December 28, 2014",Maryland,Baltimore,"3000 block of E. Monument St.",0,1,N/A
270845,"December 28, 2014","New York",Freeport,"Colonial Avenue",1,0,N/A
271325,"December 28, 2014",Louisiana,Shreveport,"Midway Avenue and Linwood Avenue",0,1,N/A
270071,"December 28, 2014",Kentucky,Louisville,"Watterson Expressway and Newburg Road",0,1,N/A
271384,"December 28, 2014",Mississippi,Tylertown,"Kirklin Road",1,0,N/A
270690,"December 28, 2014",Louisiana,Violet,"2300 block of Licciardi Lane",1,0,N/A
270193,"December 28, 2014","New York",Buffalo,"Sycamore Street and Fillmore Avenue",0,1,N/A
272087,"December 28, 2014",Mississippi,Meridian,"2400 block of 5th Street",0,1,N/A
270179,"December 28, 2014","New York",Rochester,"105 Avenue B",0,1,N/A
271312,"December 28, 2014","North Carolina",Burlington,"1127 Spence Court",0,1,N/A
271784,"December 28, 2014",Arkansas,Newport,"Daugherty and Pecan Streets",0,1,N/A
270227,"December 28, 2014","New York",Syracuse,"Court Street",0,0,N/A
270168,"December 28, 2014",Massachusetts,Chelsea,"Washington Avenue",0,0,N/A
270637,"December 28, 2014",Maryland,Baltimore,"1900 block of W Lexington St",0,1,N/A
299085,"December 28, 2014",Arizona,Phoenix,"646 W. Indian School Road",0,1,N/A
270164,"December 28, 2014",Wisconsin,Milwaukee,"48th and Villard",0,1,N/A
270160,"December 28, 2014",Vermont,"South Ryegate","Route 302",0,0,N/A
270512,"December 28, 2014",Tennessee,Memphis,"1600 block of Walker Avenue",0,1,N/A
270346,"December 28, 2014","District of Columbia",Washington,"50 block of Galveston St SW",0,3,N/A
270936,"December 28, 2014","District of Columbia",Washington,"1300 block of Southern Ave SE",2,0,N/A
270514,"December 28, 2014",Tennessee,Memphis,"1800 block of Corning Avenue",1,0,N/A
276484,"December 28, 2014",Pennsylvania,"New Castle",N/A,1,0,N/A
270598,"December 28, 2014",Florida,"Dade City","37047 Lock Street",0,0,N/A
271279,"December 28, 2014","North Carolina",Charlotte,"Irma Stree",0,0,N/A
270057,"December 28, 2014",Indiana,"South Bend","400 block of S. 25th Street",1,0,N/A
270529,"December 28, 2014",Virginia,Hopewell,"S. 8th Avenue",0,1,N/A
270577,"December 28, 2014",Illinois,Joliet,"1100 block of Magnolia Avenue",0,1,N/A
270667,"December 28, 2014","North Carolina",Wilmington,"400 block of Henry Street",0,1,N/A
270109,"December 28, 2014",Missouri,Springfield,"1300 block of N. Sherman Avenue",0,1,N/A
273214,"December 28, 2014",Tennessee,Memphis,"Cloister Avenue",0,0,N/A
270551,"December 28, 2014",Virginia,Hampton,"3600 block of Victoria Blvd.",0,2,N/A
277239,"December 28, 2014","South Carolina",Easley,N/A,0,1,N/A
272224,"December 28, 2014",Mississippi,Vancleave,"Scott St",0,1,N/A
272867,"December 28, 2014",Florida,Naples,N/A,0,0,N/A
272852,"December 28, 2014",Florida,Miami,"Southwest Seventh Avenue and Southwest Third Street",1,0,N/A
271452,"December 28, 2014",Massachusetts,Brockton,"Ellis St",0,0,N/A
272093,"December 28, 2014",Mississippi,Starkville,"Hartness Street",0,0,N/A
270525,"December 28, 2014",Ohio,Toledo,"Forsythe Street",0,1,N/A
270078,"December 28, 2014",Illinois,Chicago,"1300 block of West Randolph Street",0,1,N/A
270076,"December 28, 2014",Illinois,Chicago,"1300 block of North Washburne Avenue",0,1,N/A
270074,"December 28, 2014",Illinois,Chicago,"11200 block of South Halsted Street",0,1,N/A
269987,"December 28, 2014",Illinois,Chicago,"900 block of North Lockwood",1,0,N/A
270418,"December 28, 2014",Illinois,Chicago,"5100 block of South May Street",2,1,N/A
269993,"December 28, 2014",Michigan,Detroit,"1600 block of Glendale",1,0,N/A
270068,"December 28, 2014",Indiana,Shelbyville,"Raleigh Boulevard",1,0,N/A
270047,"December 28, 2014",California,Hayward,"900 block of W. Tennyson Road",0,0,N/A
270554,"December 28, 2014",Virginia,Yorktown,"300 block of Monument Ct",2,0,N/A
270043,"December 28, 2014",California,Sunnyvale,"400 block of Fair Oaks Avenue",0,1,N/A
270081,"December 28, 2014",Illinois,Chicago,"4400 block of South Shields Avenue",0,2,N/A
270727,"December 28, 2014",California,"Inglewood (Lennox)","11100 block of S Inglewood Ave",1,0,N/A
270972,"December 28, 2014",Texas,Crowley,"200 block of Kennedy Dr",3,0,N/A
270263,"December 28, 2014","New York","New York","204th St and 9th Ave",0,0,N/A
280010,"December 28, 2014",Ohio,Cincinnati,"Mcmakin Avenue",0,1,N/A
270002,"December 28, 2014",Ohio,Cincinnati,"4610 N Edgewood Ave",0,3,N/A
271122,"December 28, 2014",California,Watsonville,"Marchant and Maple Avenue",1,0,N/A
270252,"December 28, 2014",Ohio,Twinsburg,"Ray Ct",0,1,N/A
270394,"December 28, 2014",California,"Los Angeles",N/A,0,0,N/A
270031,"December 28, 2014",California,Torrance,"22800 block of Berendo Avenue",1,0,N/A
270192,"December 28, 2014",Wisconsin,"Brown Deer","9000 block of North Green Bay Road",0,0,N/A
271427,"December 28, 2014",Missouri,Florissant,"3675 Dunn Road",0,0,N/A
270014,"December 28, 2014",Florida,Jacksonville,"3700 block of University Club Boulevard",1,0,N/A
270594,"December 28, 2014",Florida,"Fort Myers","US 41",0,1,N/A
273419,"December 28, 2014",California,Oakland,"1000 block of Willow Street",1,0,N/A
269999,"December 28, 2014",Kentucky,Lexington,"2606 Richmond Rd",0,1,N/A
270379,"December 28, 2014",Texas,Kilgore,"300 block of Rogers St.",1,0,N/A
857298,"December 28, 2014",Missouri,"Kansas City","631 Grand",0,0,N/A
270836,"December 28, 2014","North Carolina",Goldsboro,"East End Cir",0,1,N/A
270542,"December 28, 2014",Florida,"Orange (county)","Davis Rd",0,0,N/A
270444,"December 28, 2014",Michigan,"Grand Rapids","1836 Mason Street Northeast",0,2,N/A
270440,"December 28, 2014",Indiana,"Fort Wayne","1400 block of Thompson",0,1,N/A
270352,"December 28, 2014",Texas,"Corpus Christi","2800 block of Sacky",1,2,N/A
269989,"December 28, 2014",Illinois,Chicago,"100 block of East 51st Street",0,2,N/A
270721,"December 28, 2014",California,"Los Angeles","62nd and Hoover street",0,0,N/A
270432,"December 28, 2014",Wisconsin,Madison,"2000 block of Red Arrow Trail",0,0,N/A
270425,"December 28, 2014",Illinois,Harrisburg,"500 block of North Jackson Street",0,1,N/A
269975,"December 28, 2014",Ohio,Massillon,"511 Neale Ave. SW",1,1,N/A
270048,"December 28, 2014",California,Oakland,"1200 block of 52nd Avenue",1,1,N/A
270343,"December 28, 2014",Illinois,Chicago,"2200 block of East 73rd Street",0,1,N/A
270413,"December 28, 2014",Illinois,Chicago,"9200 block of South Throop Street",0,1,N/A
271010,"December 28, 2014",Georgia,Riverdale,"Grey Fox Way",0,1,N/A
271007,"December 28, 2014",Idaho,Meridian,"2600 block of Eagle Road",0,0,N/A
271005,"December 28, 2014","South Carolina",Seneca,"Owens Road",0,0,N/A
270407,"December 28, 2014",California,"Hacienda Heights","14400 block of Clark Avenue",1,0,N/A
270404,"December 28, 2014",California,"San Diego","138 28th Street",0,1,N/A
271492,"December 28, 2014","New York",Bronx,"Grand Concourse and E 172nd St",0,1,N/A
270392,"December 28, 2014",California,Oakland,"9200 block of Hillside Street",0,1,N/A
270388,"December 28, 2014",California,Oakland,"5400 block of Grizzley Peak",0,1,N/A
273265,"December 28, 2014","New York",Freeport,"Colonial Ave",1,0,N/A
270409,"December 28, 2014",Arizona,Prescott,"1200 block of Oxbow Dr",1,0,N/A
270954,"December 28, 2014",Maryland,Baltimore,"400 Edgewood Street",0,1,N/A
270951,"December 28, 2014",Maryland,Odenton,"1500 block of Annapolis Road",0,1,N/A
270949,"December 28, 2014",Maryland,Baltimore,"2100 block of Boone Street",0,1,N/A
270327,"December 28, 2014",Texas,Spring,"5200 block of Gage Spring Court",1,0,N/A
272564,"December 28, 2014",Tennessee,"Minor Hill","Davis Hollow Rd",0,0,N/A
270287,"December 28, 2014",Ohio,Fairfield,"2000 block of Woodcreek Drive",0,1,N/A
270995,"December 28, 2014",Oregon,Cornelius,"400 block of South Dogwood Street",0,0,N/A
270350,"December 28, 2014",Texas,Tyler,"Hwy 271 and Hwy 155",0,1,N/A
270472,"December 28, 2014","North Carolina",Clayton,"1000 block of South Lombard Street",1,0,N/A
270232,"December 28, 2014",Nebraska,Omaha,"North 60th Avenue and Ogden Street",0,1,N/A
270918,"December 28, 2014",Missouri,"Cape Girardeau","1713 Montgomery Street",0,0,N/A
270143,"December 28, 2014",Maine,Westbrook,"430 Bridgton Road",0,0,N/A
283427,"December 28, 2014","North Carolina",Kinston,"East Bright Street",0,0,N/A
283426,"December 28, 2014","North Carolina",Kinston,"305-307 E. Capitola Ave.",0,0,N/A
270866,"December 28, 2014","North Carolina",Kinston,"1009 Chestnut St.",0,1,N/A
280252,"December 28, 2014",Pennsylvania,Allentown,N/A,1,0,N/A
271459,"December 28, 2014",Connecticut,Monroe,"Rockwood Lane",0,0,N/A
270903,"December 28, 2014","New York",Queens,"140th Street",0,1,N/A
271462,"December 28, 2014","New York",Buffalo,"Jewett Avenue and Hill Street",0,0,N/A
270385,"December 28, 2014",Texas,Carthage,"300 block of South Cook St.",1,0,N/A
270896,"December 28, 2014","New York",Brooklyn,"Gold and York Street",0,1,N/A
270892,"December 28, 2014","New York",Brooklyn,"Sutter Avenue",0,1,N/A
271450,"December 28, 2014",Massachusetts,Worcester,"Mount Vernon Street",0,0,N/A
270875,"December 28, 2014","New York",Brooklyn,"Pacific Street and Troy Avenue",0,1,N/A
270339,"December 28, 2014",Indiana,Indianapolis,"East 61st Street and Birchwood Avenue",0,1,N/A
270849,"December 28, 2014",Colorado,"Colorado Springs","100 block of Academy Boulevard",0,0,N/A
270838,"December 28, 2014","New York",Palatine,N/A,0,0,N/A
270831,"December 28, 2014","North Carolina",Asheboro,"814 Center St.",0,1,N/A
270470,"December 28, 2014","North Carolina","Browns Summit","7301 Friendship Church Road",1,0,N/A
270188,"December 28, 2014","New York",Rochester,"83 Warner Street",0,1,N/A
270807,"December 28, 2014","New York",Utica,"1600 block of Howard Avenue",0,0,N/A
270805,"December 28, 2014","New York",Utica,"Arthur and Neilsen Street",0,0,N/A
270245,"December 28, 2014","New York",Syracuse,"213 Fitch Street",0,0,N/A
270791,"December 28, 2014",Connecticut,Hartford,"1532 Park Street",0,0,N/A
270778,"December 28, 2014","North Carolina",Fayetteville,"500 block of Link Street",0,2,N/A
283796,"December 28, 2014",Kentucky,Bardstown,"Robin Drive",0,0,N/A
270757,"December 27, 2014",Massachusetts,Worcester,"Hawley Street",0,1,N/A
270741,"December 27, 2014",California,Fillmore,"Fourth and B street",0,1,N/A
270313,"December 27, 2014",Florida,Orlando,"4700 block of Southern Willow Lane",0,1,N/A
270737,"December 27, 2014",Colorado,"Colorado Springs","800 block of Chapman Drive",0,1,N/A
269783,"December 27, 2014","South Carolina",Bluffton,"Persimmon Street",0,1,N/A
269781,"December 27, 2014","South Carolina",Aiken,"Brandt Court",0,1,N/A
269635,"December 27, 2014",Georgia,Atlanta,"Vanira Avenue",0,1,N/A
270309,"December 27, 2014",Missouri,"Kansas City","3600 block of 12th Street",1,0,N/A
269633,"December 27, 2014","New Mexico","Bernalillo (county)",N/A,0,1,N/A
270451,"December 27, 2014","South Carolina","Myrtle Beach","2965 Fred Nash Blvd",0,1,N/A
270303,"December 27, 2014",Ohio,Norwalk,"705 OH 13",0,1,N/A
271389,"December 27, 2014",Florida,"Fort Pierce","500 block of North 13th Street",0,1,N/A
270702,"December 27, 2014","North Carolina",Charlotte,"Blue Hampton Lane",0,1,N/A
270292,"December 27, 2014",Colorado,"Colorado Springs","4600 block of Spacewalk Way",0,2,N/A
269605,"December 27, 2014",Oklahoma,"Oklahoma City","3300 block of Southwest 51st Street",1,0,N/A
269755,"December 27, 2014",Maryland,Baltimore,"3000 block of Arunah Avenue",0,1,N/A
269753,"December 27, 2014","New York",Buffalo,"200 block of Brinkman Avenue",0,1,N/A
279048,"December 27, 2014",Indiana,Bloomington,"1100 block of West 17th Street",0,0,N/A
270286,"December 27, 2014",Ohio,Dayton,"2700 block of Wentworth Avenue",0,0,N/A
269598,"December 27, 2014",Kentucky,"Russell Springs","4248 KY-92",1,0,N/A
274192,"December 27, 2014","North Carolina",Durham,"Grace Lane",0,0,N/A
270261,"December 27, 2014",Arizona,Phoenix,"17th Avenue and Missouri Avenue",0,0,N/A
270259,"December 27, 2014",Nebraska,Omaha,"40th Street and Grand Avenue",0,1,N/A
269707,"December 27, 2014",Missouri,"Kansas City","East 87th Street and Cambridge Avenue",1,1,N/A
270255,"December 27, 2014",Iowa,Marion,N/A,1,0,N/A
270248,"December 27, 2014","New York",Buffalo,"100 block of Military Road",0,1,N/A
281784,"December 27, 2014","North Carolina",Graham,"Red Head Tail",0,1,N/A
270993,"December 27, 2014",Washington,Yakima,"1016 Tacoma Avenue",0,0,N/A
270240,"December 27, 2014",Florida,Pierson,"Emporia Road",0,1,N/A
270222,"December 27, 2014","New York",Syracuse,"600 block of East Colvin Street",0,1,N/A
271788,"December 27, 2014",Arkansas,"Little Rock",N/A,0,1,N/A
270218,"December 27, 2014",Florida,Bartow,"800 block of Boulevard Street",0,1,N/A
270629,"December 27, 2014",Kentucky,Paducah,"1100 block of North 13th Street",0,0,N/A
269679,"December 27, 2014",California,"Los Angeles","8800 block of South Figueroa Street",1,3,N/A
270206,"December 27, 2014",Florida,"Royal Palm Beach","State Road 7 and Belvedere Road",0,0,N/A
270200,"December 27, 2014",Florida,"Miami Gardens","2300 block of NW 183rd",0,1,N/A
270202,"December 27, 2014",Florida,"Miami Gardens","191st Street",0,1,N/A
269671,"December 27, 2014",Arizona,Flagstaff,"804 W Clay Ave",2,0,N/A
270183,"December 27, 2014",Florida,Miami,"3883 Charles Terrace",1,1,N/A
269715,"December 27, 2014","New Hampshire",Keene,"82 Main St",0,0,N/A
270622,"December 27, 2014",Wisconsin,Madison,"800 block of Sky Ridge Drive",0,0,N/A
270169,"December 27, 2014","New York",Troy,"8th Street",0,0,N/A
271770,"December 27, 2014","North Carolina","China Grove","4400 block of Highway 152",0,1,N/A
273609,"December 27, 2014",Oklahoma,"Oklahoma City","8000 block of John Robert Drive",0,0,N/A
270545,"December 27, 2014",Ohio,Warren,"1600 block of Burton St",0,1,N/A
270162,"December 27, 2014",Wisconsin,Milwaukee,"S. Cesar Chavez Dr. and Orchard",0,1,N/A
269528,"December 27, 2014",Ohio,Cincinnati,"4061 President Drive",1,0,N/A
270157,"December 27, 2014",Wisconsin,Milwaukee,"6th and Hadley",0,1,N/A
270155,"December 27, 2014",Texas,Pittsburg,"500 block of West Street",0,1,N/A
270153,"December 27, 2014",Wisconsin,Milwaukee,"Palmer and Burleigh",0,1,N/A
270151,"December 27, 2014",Missouri,"Saint Louis","Goodfellow and Saint Louis",0,1,N/A
270144,"December 27, 2014",Missouri,"Saint Louis","4800 block of Fountain",0,1,N/A
269576,"December 27, 2014",Virginia,Roanoke,"9th Street and Morehead Avenue SE",1,0,N/A
269643,"December 27, 2014","New Mexico",Albuquerque,"300 block of Washington Street NE",1,0,N/A
270523,"December 27, 2014",Virginia,Hopewell,"600 block of Terminal Street",0,1,N/A
269638,"December 27, 2014",Indiana,Indianapolis,"2800 block of North Capitol Avenue",1,0,N/A
271447,"December 27, 2014",Massachusetts,"North Adams","Chase Ave",0,0,N/A
271260,"December 27, 2014","North Carolina",Wilmington,"Lake Branch Drive and East Lake Shore Drive",1,0,N/A
270122,"December 27, 2014",Alabama,Birmingham,"6600 block of Avenue N",1,2,N/A
269630,"December 27, 2014",Illinois,Champaign,"2000 N. Mattis Ave",0,0,N/A
270114,"December 27, 2014",Texas,Dallas,"1600 block of Fitzhugh Avenue",0,2,N/A
269625,"December 27, 2014",Tennessee,Memphis,"6500 block of Lost Oak Drive",1,0,N/A
295301,"December 27, 2014",Texas,Abilene,"Musken St.",1,0,N/A
270105,"December 27, 2014",Alabama,Brundidge,"Henderson Street and Galloway Road",1,2,N/A
283185,"December 27, 2014",Maryland,Hollywood,"Little Cliffs Rd",0,0,N/A
269610,"December 27, 2014",Virginia,Louisa,"400 block of School Bus Road",0,1,N/A
270670,"December 27, 2014","North Carolina",Albemarle,"1224 Beale Street",1,0,N/A
269838,"December 27, 2014",Pennsylvania,Pittsburgh,N/A,0,1,N/A
270547,"December 27, 2014",Ohio,Campbell,"Robinson Road",0,0,N/A
269601,"December 27, 2014","North Carolina",Greensboro,"4600 block of High Point Road",0,3,N/A
269580,"December 27, 2014","North Carolina","Elizabeth City","707 Walston Street",0,0,N/A
270224,"December 27, 2014",Nevada,"Las Vegas","5400 Cheyenne Avenue",0,1,N/A
270518,"December 27, 2014",Ohio,Middletown,"2000 block of Queen Avenue",1,1,N/A
270097,"December 27, 2014",Alabama,Tuscaloosa,N/A,0,1,N/A
270873,"December 27, 2014","New York",Brooklyn,"Bergen St and Kingsborough 1st Walk",0,1,N/A
286067,"December 27, 2014","South Carolina","Myrtle Beach","Alder Street",0,0,N/A
270060,"December 27, 2014",California,Salinas,"700 block of E. Alisal Street",0,1,N/A
289688,"December 27, 2014",Indiana,Lexington,"4172 Charlestown Road",0,0,N/A
270054,"December 27, 2014",Ohio,Lancaster,"100 block of Sells Road",0,1,N/A
270195,"December 27, 2014",Florida,"Miami Gardens","2900 block of NW 174th Street",0,1,N/A
269818,"December 27, 2014","New Jersey",Freehold,"8 E Main St",0,2,N/A
269788,"December 27, 2014",Georgia,"East Point","Washington Road and Redwine Road",0,1,N/A
270733,"December 27, 2014",Wisconsin,Milwaukee,"6400 block of N. 73rd Street",1,0,N/A
270051,"December 27, 2014",California,Oakland,"3500 block of 38th Avenue",0,1,N/A
270036,"December 27, 2014",California,Sacramento,"4000 block of May Street",0,4,N/A
270084,"December 27, 2014",Illinois,Chicago,"1500 block of East 73rd Place",1,0,N/A
269532,"December 27, 2014",Tennessee,Memphis,"1800 block of Denison Street",2,0,N/A
270506,"December 27, 2014","Rhode Island",Providence,"Chalkstone Ave",0,1,N/A
270034,"December 27, 2014",Wisconsin,Madison,"3000 block of Worthington Avenue",0,0,N/A
270216,"December 27, 2014","New York",Syracuse,"South Salina and Elk Street",0,1,N/A
269512,"December 27, 2014",Illinois,Chicago,"7500 block of South Kimbark Avenue",0,1,N/A
707342,"December 27, 2014",Virginia,Roanoke,"Stewart Avenue, SE",0,0,N/A
270458,"December 27, 2014","South Carolina","Lake City","McCutcheon Road",1,0,N/A
270456,"December 27, 2014","South Carolina",Hanahan,"5700 block of N. Murray Avenue",0,1,N/A
